code,sex,year,age,ex,ex_diff,ex_diff_1519,ex_2015,ex_2019,ex_2020,name,code_hmd,rank_e0f19,rank_d0m20,avg_ex_diff_1519
GB-EAW,Male,2020,59,22.904119987156225,-1.0608059082196384,0.6008848319962361,23.364041063379627,23.964925895375863,22.904119987156225,England and Wales,GBRTENW,13,9,0.15022120799905903
GB-EAW,Male,2020,60,22.078071522283736,-1.0458992989863063,0.6007210609979694,22.523249760272073,23.123970821270042,22.078071522283736,England and Wales,GBRTENW,13,9,0.15018026524949235
GB-EAW,Male,2020,61,21.264187368216668,-1.0253892371192563,0.5951888598242938,21.69438774551163,22.289576605335924,21.264187368216668,England and Wales,GBRTENW,13,9,0.14879721495607345
GB-EAW,Male,2020,62,20.456203078454504,-1.0093124492593617,0.5912099411419298,20.874305586571936,21.465515527713865,20.456203078454504,England and Wales,GBRTENW,13,9,0.14780248528548245
GB-EAW,Male,2020,63,19.656467686644056,-0.9957323732204557,0.5853521535395529,20.06684790632496,20.652200059864512,19.656467686644056,England and Wales,GBRTENW,13,9,0.14633803838488824
GB-EAW,Male,2020,64,18.865798896888958,-0.9827057075923697,0.5738936775260051,19.274610926955322,19.848504604481327,18.865798896888958,England and Wales,GBRTENW,13,9,0.14347341938150127
GB-EAW,Male,2020,65,18.084373106168464,-0.9724139049478815,0.568698031219764,18.48808897989658,19.056787011116345,18.084373106168464,England and Wales,GBRTENW,13,9,0.142174507804941
GB-EAW,Male,2020,66,17.314205898318253,-0.9592221864561274,0.5693551665807739,17.704072918193607,18.27342808477438,17.314205898318253,England and Wales,GBRTENW,13,9,0.14233879164519347
GB-EAW,Male,2020,67,16.551205139121592,-0.9509410821095052,0.5713317510817859,16.93081447014931,17.502146221231097,16.551205139121592,England and Wales,GBRTENW,13,9,0.14283293777044648
GB-EAW,Male,2020,68,15.801638443164679,-0.9436946622147513,0.5721067869159988,16.17322631846343,16.74533310537943,15.801638443164679,England and Wales,GBRTENW,13,9,0.1430266967289997
GB-EAW,Male,2020,69,15.071980311379818,-0.9235459304139528,0.5866577405855278,15.408868501208243,15.99552624179377,15.071980311379818,England and Wales,GBRTENW,13,9,0.14666443514638194
GB-EAW,Male,2020,70,14.358112701022504,-0.8944435263479011,0.5798647975792619,14.672691429791143,15.252556227370405,14.358112701022504,England and Wales,GBRTENW,13,9,0.14496619939481548
GB-EAW,Male,2020,71,13.657571474995107,-0.8667139262042909,0.5841704373553842,13.940114963844014,14.524285401199398,13.657571474995107,England and Wales,GBRTENW,13,9,0.14604260933884605
GB-EAW,Male,2020,72,12.963606857346809,-0.8497560825254222,0.5846627963942623,13.228700143477969,13.813362939872231,12.963606857346809,England and Wales,GBRTENW,13,9,0.14616569909856558
GB-EAW,Male,2020,73,12.266078074786707,-0.8282951852086935,0.5599841012454192,12.534389158749981,13.0943732599954,12.266078074786707,England and Wales,GBRTENW,13,9,0.1399960253113548
GB-EAW,Male,2020,74,11.556029797361948,-0.8544555452047984,0.5555608161625649,11.854924526404181,12.410485342566746,11.556029797361948,England and Wales,GBRTENW,13,9,0.13889020404064123
GB-EAW,Male,2020,75,10.905506859358566,-0.826340645581956,0.5345134526687083,11.197334052271813,11.731847504940522,10.905506859358566,England and Wales,GBRTENW,13,9,0.13362836316717708
GB-EAW,Male,2020,76,10.268941762824863,-0.8092701534399218,0.519742824889839,10.558469091374945,11.078211916264785,10.268941762824863,England and Wales,GBRTENW,13,9,0.12993570622245976
GB-EAW,Male,2020,77,9.637617710814608,-0.8056941443196273,0.5026810084236963,9.940630846710539,10.443311855134235,9.637617710814608,England and Wales,GBRTENW,13,9,0.12567025210592409
GB-EAW,Male,2020,78,9.019722251710995,-0.8011960089348964,0.4922285372054933,9.328689723440398,9.820918260645891,9.019722251710995,England and Wales,GBRTENW,13,9,0.12305713430137333
GB-EAW,Male,2020,79,8.4459042726257,-0.7745372520915321,0.489915803855439,8.730525720861793,9.220441524717232,8.4459042726257,England and Wales,GBRTENW,13,9,0.12247895096385975
GB-EAW,Male,2020,80,7.9160332321393,-0.7283856349786841,0.491003758665455,8.15341510845253,8.644418867117984,7.9160332321393,England and Wales,GBRTENW,13,9,0.12275093966636375
GB-EAW,Male,2020,81,7.388339476619162,-0.7096914024582119,0.49719301986425624,7.600837859213118,8.098030879077374,7.388339476619162,England and Wales,GBRTENW,13,9,0.12429825496606406
GB-EAW,Male,2020,82,6.868468192297988,-0.6915686777184087,0.48795193233673473,7.072084937679662,7.560036870016397,6.868468192297988,England and Wales,GBRTENW,13,9,0.12198798308418368
GB-EAW,Male,2020,83,6.364147603959355,-0.6751805100641812,0.4727228072973846,6.566605306726152,7.039328114023537,6.364147603959355,England and Wales,GBRTENW,13,9,0.11818070182434615
GB-EAW,Male,2020,84,5.886469668848362,-0.6602843446662741,0.4590231006185803,6.087730912896056,6.5467540135146365,5.886469668848362,England and Wales,GBRTENW,13,9,0.11475577515464508
GB-EAW,Male,2020,85,5.430617927833177,-0.6536555881802855,0.447787348640869,5.636486167372594,6.084273516013463,5.430617927833177,England and Wales,GBRTENW,13,9,0.11194683716021725
GB-NIR,Female,2020,0,81.99543152066381,-0.8069654815719787,0.6148486423628015,82.18754835987299,82.8023970022358,81.99543152066381,Northern Ireland,GBR_NIR,10,20,0.15371216059070036
GB-NIR,Female,2020,1,81.18335127208148,-0.759269184877283,0.603842464091116,81.33877799286765,81.94262045695876,81.18335127208148,Northern Ireland,GBR_NIR,10,20,0.150960616022779
GB-NIR,Female,2020,2,80.25378874026234,-0.7793521401565187,0.5977390501487463,80.43540183027011,81.03314088041886,80.25378874026234,Northern Ireland,GBR_NIR,10,20,0.14943476253718657
GB-NIR,Female,2020,3,79.28096124728981,-0.8087386274591353,0.5933453193969029,79.49635455535204,80.08969987474894,79.28096124728981,Northern Ireland,GBR_NIR,10,20,0.14833632984922573
GB-NIR,Female,2020,4,78.29185645552306,-0.834439001966814,0.5906146940758532,78.53568076341402,79.12629545748987,78.29185645552306,Northern Ireland,GBR_NIR,10,20,0.1476536735189633
GB-NIR,Female,2020,5,77.29683243998888,-0.8540156863206505,0.589025118964642,77.56182300734488,78.15084812630953,77.29683243998888,Northern Ireland,GBR_NIR,10,20,0.1472562797411605
GB-NIR,Female,2020,6,76.299530272149525,-0.8682358405373378,0.5876427497250205,76.58012336296184,77.16776611268686,76.299530272149525,Northern Ireland,GBR_NIR,10,20,0.14691068743125513
GB-NIR,Female,2020,7,75.30131027171164,-0.8784309087635194,0.586473609306239,75.59326757116892,76.17974118047516,75.30131027171164,Northern Ireland,GBR_NIR,10,20,0.14661840232655976
GB-NIR,Female,2020,8,74.30272828813867,-0.8858487120205467,0.585383564763589,74.60319343539562,75.18857700015921,74.30272828813867,Northern Ireland,GBR_NIR,10,20,0.14634589119089725
GB-NIR,Female,2020,9,73.3040421387325,-0.8915440349407078,0.5842310750979749,73.61135509857523,74.1955861736732,73.3040421387325,Northern Ireland,GBR_NIR,10,20,0.14605776877449372
GB-NIR,Female,2020,10,72.305550598354,-0.8959240888956401,0.5830005665463744,72.61847412070327,73.20147468724964,72.305550598354,Northern Ireland,GBR_NIR,10,20,0.1457501416365936
GB-NIR,Female,2020,11,71.3075012735696,-0.8991448903248909,0.581765310962453,71.62488085293204,72.20664616389449,71.3075012735696,Northern Ireland,GBR_NIR,10,20,0.14544132774061325
GB-NIR,Female,2020,12,70.31030197850576,-0.9011477009608484,0.5805011159507671,70.63094856351584,71.21144967946661,70.31030197850576,Northern Ireland,GBR_NIR,10,20,0.14512527898769179
GB-NIR,Female,2020,13,69.31450822656794,-0.9017314934827851,0.579330031138781,69.63690968891194,70.21623972005072,69.31450822656794,Northern Ireland,GBR_NIR,10,20,0.14483250778469525
GB-NIR,Female,2020,14,68.3209782672459,-0.9002874283717546,0.5782463036877061,68.64301939192995,69.22126569561766,68.3209782672459,Northern Ireland,GBR_NIR,10,20,0.14456157592192653
GB-NIR,Female,2020,15,67.33063057957499,-0.8959307955481535,0.5771179763124081,67.64944339881073,68.22656137512314,67.33063057957499,Northern Ireland,GBR_NIR,10,20,0.14427949407810203
GB-NIR,Female,2020,16,66.34358281243733,-0.8887450163127397,0.5761543778871498,66.65617345086292,67.23232782875007,66.34358281243733,Northern Ireland,GBR_NIR,10,20,0.14403859447178746
GB-NIR,Female,2020,17,65.35956284155185,-0.8791680862244249,0.5753887153353503,65.66334221244092,66.23873092777627,65.35956284155185,Northern Ireland,GBR_NIR,10,20,0.14384717883383757
GB-NIR,Female,2020,18,64.37731072592084,-0.8686341766928649,0.5747815106463037,64.6711633919674,65.2459449026137,64.37731072592084,Northern Ireland,GBR_NIR,10,20,0.14369537766157592
GB-NIR,Female,2020,19,63.395517341862,-0.8585544389537603,0.574326740020723,63.67974504079504,64.25407178081576,63.395517341862,Northern Ireland,GBR_NIR,10,20,0.14358168500518076
GB-NIR,Female,2020,20,62.412702836239774,-0.8504323629810315,0.5731009227518982,62.69003427646891,63.263135199220805,62.412702836239774,Northern Ireland,GBR_NIR,10,20,0.14327523068797454
GB-NIR,Female,2020,21,61.428207553488676,-0.8456702007811074,0.5725392790818518,61.70133847518793,62.27387775426978,61.428207553488676,Northern Ireland,GBR_NIR,10,20,0.14313481977046294
GB-NIR,Female,2020,22,60.443230540533236,-0.8431000302330318,0.5728092762179244,60.71352129454834,61.28633057076627,60.443230540533236,Northern Ireland,GBR_NIR,10,20,0.1432023190544811
GB-NIR,Female,2020,23,59.45800063704373,-0.8423617115857596,0.573817664434074,59.72654468419542,60.30036234862949,59.45800063704373,Northern Ireland,GBR_NIR,10,20,0.1434544161085185
GB-NIR,Female,2020,24,58.47303213718036,-0.8432413064006994,0.5761250082481126,58.74014843533295,59.31627344358106,58.47303213718036,Northern Ireland,GBR_NIR,10,20,0.14403125206202816
GB-NIR,Female,2020,25,57.489464745992564,-0.8439826380340065,0.5787659906115863,57.754681393414984,58.33344738402657,57.489464745992564,Northern Ireland,GBR_NIR,10,20,0.14469149765289657
GB-NIR,Female,2020,26,56.50746667714809,-0.8444753027050922,0.5814674667195661,56.770474513133614,57.35194197985318,56.50746667714809,Northern Ireland,GBR_NIR,10,20,0.14536686667989152
GB-NIR,Female,2020,27,55.527790565569155,-0.8440557266175333,0.5842117142604266,55.78763457792626,56.37184629218669,55.527790565569155,Northern Ireland,GBR_NIR,10,20,0.14605292856510665
GB-NIR,Female,2020,28,54.55069858574117,-0.8419197362282134,0.5867422697095321,54.805876052259855,55.39261832196939,54.55069858574117,Northern Ireland,GBR_NIR,10,20,0.14668556742738303
GB-NIR,Female,2020,29,53.57525631532269,-0.8392847331750417,0.5890842840693793,53.82545676442835,54.41454104849773,53.57525631532269,Northern Ireland,GBR_NIR,10,20,0.14727107101734482
GB-NIR,Female,2020,30,52.601054407412434,-0.8368779538891715,0.5913868692928261,52.84654549200878,53.437932361301606,52.601054407412434,Northern Ireland,GBR_NIR,10,20,0.14784671732320653
GB-NIR,Female,2020,31,51.6275484432507,-0.8354203136566127,0.5939071099343494,51.869061646972966,52.462968756907316,51.6275484432507,Northern Ireland,GBR_NIR,10,20,0.14847677748358734
GB-NIR,Female,2020,32,50.654102945089534,-0.8350594378751524,0.5955712130228221,50.893591169941864,51.489162382964686,50.654102945089534,Northern Ireland,GBR_NIR,10,20,0.14889280325570553
GB-NIR,Female,2020,33,49.67973310449354,-0.8368484916549122,0.5970020383492809,49.919579557799175,50.516581596148455,49.67973310449354,Northern Ireland,GBR_NIR,10,20,0.14925050958732022
GB-NIR,Female,2020,34,48.70434527028215,-0.8412158730471972,0.5988146668027028,48.94674647652664,49.545561143329344,48.70434527028215,Northern Ireland,GBR_NIR,10,20,0.1497036667006757
GB-NIR,Female,2020,35,47.728471339943695,-0.8474697830783953,0.6010404050324993,47.97490071798959,48.57594112302209,47.728471339943695,Northern Ireland,GBR_NIR,10,20,0.15026010125812483
GB-NIR,Female,2020,36,46.75242579099051,-0.8558813608468299,0.6042054232623926,47.004101728574945,47.60830715183734,46.75242579099051,Northern Ireland,GBR_NIR,10,20,0.15105135581559814
GB-NIR,Female,2020,37,45.77736665376286,-0.8645672547280867,0.6073585255589222,46.034575382932026,46.64193390849095,45.77736665376286,Northern Ireland,GBR_NIR,10,20,0.15183963138973056
GB-NIR,Female,2020,38,44.80358017193776,-0.8732043644538905,0.6092572706767498,45.0675272657149,45.67678453639165,44.80358017193776,Northern Ireland,GBR_NIR,10,20,0.15231431766918746
GB-NIR,Female,2020,39,43.83207045907224,-0.8808321045174523,0.6104048066758381,44.102497756913856,44.712902563589694,43.83207045907224,Northern Ireland,GBR_NIR,10,20,0.15260120166895952
GB-NIR,Female,2020,40,42.863887686165604,-0.886420685948714,0.6119144304081345,43.138393941706184,43.75030837211432,42.863887686165604,Northern Ireland,GBR_NIR,10,20,0.15297860760203363
GB-NIR,Female,2020,41,41.89995523838842,-0.889678609162452,0.6136140141549831,42.17601983339589,42.789633847550874,41.89995523838842,Northern Ireland,GBR_NIR,10,20,0.15340350353874577
GB-NIR,Female,2020,42,40.94145058377201,-0.8914563575773471,0.6180814177443494,41.21482552360501,41.83290694134936,40.94145058377201,Northern Ireland,GBR_NIR,10,20,0.15452035443608736
GB-NIR,Female,2020,43,39.990412055788305,-0.8893914276240906,0.6238650939423636,40.25593838947003,40.879803483412395,39.990412055788305,Northern Ireland,GBR_NIR,10,20,0.1559662734855909
GB-NIR,Female,2020,44,39.04584378708009,-0.8830759961873582,0.6280488132741482,39.3008709699933,39.928919783267446,39.04584378708009,Northern Ireland,GBR_NIR,10,20,0.15701220331853705
GB-NIR,Female,2020,45,38.104666073904106,-0.8768342405588712,0.6318082371621259,38.34969207730085,38.98150031446298,38.104666073904106,Northern Ireland,GBR_NIR,10,20,0.15795205929053147
GB-NIR,Female,2020,46,37.16655350687867,-0.8696619370610961,0.6313375992579751,37.40487784468179,38.03621544393977,37.16655350687867,Northern Ireland,GBR_NIR,10,20,0.15783439981449376
GB-NIR,Female,2020,47,36.22879496113699,-0.8651239410276546,0.6277287851684932,36.46619011699615,37.093918902164646,36.22879496113699,Northern Ireland,GBR_NIR,10,20,0.1569321962921233
GB-NIR,Female,2020,48,35.291782057896064,-0.8643663562717521,0.6226875479589111,35.533460866208905,36.156148414167816,35.291782057896064,Northern Ireland,GBR_NIR,10,20,0.15567188698972778
GB-NIR,Female,2020,49,34.35696278602065,-0.8649471059466762,0.615149407725589,34.60676048424174,35.22190989196733,34.35696278602065,Northern Ireland,GBR_NIR,10,20,0.15378735193139725
GB-NIR,Female,2020,50,33.42387428251827,-0.869774386441037,0.6082958076730804,33.685352861286226,34.29364866895931,33.42387428251827,Northern Ireland,GBR_NIR,10,20,0.1520739519182701
GB-NIR,Female,2020,51,32.49555233850773,-0.8748136409025093,0.6030491876419717,32.767316791768266,33.37036597941024,32.49555233850773,Northern Ireland,GBR_NIR,10,20,0.15076229691049292
GB-NIR,Female,2020,52,31.57217769076101,-0.8801757484267014,0.5982894928100144,31.854063946377696,32.45235343918771,31.57217769076101,Northern Ireland,GBR_NIR,10,20,0.1495723732025036
GB-NIR,Female,2020,53,30.6550249589846,-0.8851463904629782,0.595595825390987,30.944575524056592,31.54017134944758,30.6550249589846,Northern Ireland,GBR_NIR,10,20,0.14889895634774675
GB-NIR,Female,2020,54,29.745951477109216,-0.8880351156434436,0.5958828786484958,30.038103714104164,30.63398659275266,29.745951477109216,Northern Ireland,GBR_NIR,10,20,0.14897071966212394
GB-NIR,Female,2020,55,28.84607389248615,-0.8863103362198821,0.5992329960539564,29.133151232652075,29.73238422870603,28.84607389248615,Northern Ireland,GBR_NIR,10,20,0.1498082490134891
GB-NIR,Female,2020,56,27.954255956679358,-0.8839650922585172,0.604105049789851,28.234115999148024,28.838221048937875,27.954255956679358,Northern Ireland,GBR_NIR,10,20,0.15102626244746276
GB-NIR,Female,2020,57,27.07363069705599,-0.877691671280072,0.6122876879220946,27.339034680413967,27.95132236833606,27.07363069705599,Northern Ireland,GBR_NIR,10,20,0.15307192198052366
GB-NIR,Female,2020,58,26.20291167822453,-0.8677163261483187,0.622677796671109,26.44795020770174,27.07062800437285,26.20291167822453,Northern Ireland,GBR_NIR,10,20,0.15566944916777725
GB-NIR,Female,2020,59,25.339147165816534,-0.8549614102091319,0.6302389520747838,25.563869623950882,26.194108576025666,25.339147165816534,Northern Ireland,GBR_NIR,10,20,0.15755973801869594
GB-NIR,Female,2020,60,24.478491982676506,-0.8486236840952053,0.6380685348711985,24.689047131900512,25.32711566677171,24.478491982676506,Northern Ireland,GBR_NIR,10,20,0.15951713371779963
GB-NIR,Female,2020,61,23.625171514547105,-0.840192931699125,0.6400343611339494,23.82533008511228,24.46536444624623,23.625171514547105,Northern Ireland,GBR_NIR,10,20,0.16000859028348735
GB-NIR,Female,2020,62,22.773360363724414,-0.8337412722148798,0.6348990563325572,22.972202579606737,23.607101635939294,22.773360363724414,Northern Ireland,GBR_NIR,10,20,0.1587247640831393
GB-NIR,Female,2020,63,21.92133150887437,-0.8335008377742881,0.6258942968482231,22.128938049800436,22.75483234664866,21.92133150887437,Northern Ireland,GBR_NIR,10,20,0.15647357421205577
GB-NIR,Female,2020,64,21.07272460855925,-0.8366339870207185,0.6129968305579361,21.29636176502203,21.909358595579967,21.07272460855925,Northern Ireland,GBR_NIR,10,20,0.15324920763948402
GB-NIR,Female,2020,65,20.229411350775223,-0.8419158065143826,0.5988583768361693,20.472468780453436,21.071327157289605,20.229411350775223,Northern Ireland,GBR_NIR,10,20,0.14971459420904232
GB-NIR,Female,2020,66,19.394480253737385,-0.8449573824853651,0.5839706849969915,19.65546695122576,20.23943763622275,19.394480253737385,Northern Ireland,GBR_NIR,10,20,0.14599267124924786
GB-NIR,Female,2020,67,18.56846421725572,-0.8437274404959467,0.566684113675251,18.845507544076415,19.412191657751666,18.56846421725572,Northern Ireland,GBR_NIR,10,20,0.14167102841881274
GB-NIR,Female,2020,68,17.75240359654105,-0.8403470061971987,0.5520743265300894,18.04067627620816,18.59275060273825,17.75240359654105,Northern Ireland,GBR_NIR,10,20,0.13801858163252234
GB-NIR,Female,2020,69,16.951201590204928,-0.8301329225119147,0.5378783600791088,17.243456152637734,17.781334512716843,16.951201590204928,Northern Ireland,GBR_NIR,10,20,0.1344695900197772
GB-NIR,Female,2020,70,16.165557242732184,-0.8116711016530012,0.5188414743242404,16.458386870060945,16.977228344385185,16.165557242732184,Northern Ireland,GBR_NIR,10,20,0.1297103685810601
GB-NIR,Female,2020,71,15.394585763881528,-0.78810757768824935,0.5009748559072627,15.681718485662515,16.182693341569777,15.394585763881528,Northern Ireland,GBR_NIR,10,20,0.12524371397681566
GB-NIR,Female,2020,72,14.63940037849215,-0.7584140640651622,0.4888761287412571,14.908938313816055,15.397814442557312,14.63940037849215,Northern Ireland,GBR_NIR,10,20,0.12221903218531427
GB-NIR,Female,2020,73,13.897133086611733,-0.7288165046185586,0.4803026680122162,14.145646923218075,14.625949591230292,13.897133086611733,Northern Ireland,GBR_NIR,10,20,0.12007566700305405
GB-NIR,Female,2020,74,13.167902536732473,-0.7031085757749995,0.4692935443420847,13.401717568165388,13.871011112507473,13.167902536732473,Northern Ireland,GBR_NIR,10,20,0.11732338608552118
GB-NIR,Female,2020,75,12.453693756443487,-0.6762190436022699,0.45262509631183967,12.677287703733917,13.129912800045757,12.453693756443487,Northern Ireland,GBR_NIR,10,20,0.11315627407795992
GB-NIR,Female,2020,76,11.749505233816192,-0.6488166043498058,0.4375483675033216,11.960773470662676,12.398321838165998,11.749505233816192,Northern Ireland,GBR_NIR,10,20,0.1093870918758304
GB-NIR,Female,2020,77,11.049540452447527,-0.6336085493470964,0.43475609837250495,11.248392903422118,11.683149001794623,11.049540452447527,Northern Ireland,GBR_NIR,10,20,0.10868902459312624
GB-NIR,Female,2020,78,10.360999890996133,-0.6347244931189735,0.4480789356923154,10.547645448422792,10.995724384115107,10.360999890996133,Northern Ireland,GBR_NIR,10,20,0.11201973392307885
GB-NIR,Female,2020,79,9.697841988849587,-0.6405699781020715,0.47648935102090206,9.861922615930757,10.338411966951659,9.697841988849587,Northern Ireland,GBR_NIR,10,20,0.11912233775522552
GB-NIR,Female,2020,80,9.067805325308377,-0.6341663449770234,0.50540523935104,9.19656643093436,9.7019716702854,9.067805325308377,Northern Ireland,GBR_NIR,10,20,0.12635130983776
GB-NIR,Female,2020,81,8.459254703854318,-0.619829848948898,0.5176675134395801,8.561417039363636,9.079084552803216,8.459254703854318,Northern Ireland,GBR_NIR,10,20,0.12941687835989502
GB-NIR,Female,2020,82,7.8657325201582,-0.6102621339458851,0.5204607884506283,7.955533865653456,8.475994654104085,7.8657325201582,Northern Ireland,GBR_NIR,10,20,0.13011519711265707
GB-NIR,Female,2020,83,7.2903655872174955,-0.6036467001595485,0.52191870912488,7.372093578252164,7.894012287377044,7.2903655872174955,Northern Ireland,GBR_NIR,10,20,0.13047967728122
GB-NIR,Female,2020,84,6.735178302100556,-0.6020388772428182,0.5260369593159719,6.811180220027402,7.337217179343374,6.735178302100556,Northern Ireland,GBR_NIR,10,20,0.13150923982899299
GB-NIR,Female,2020,85,6.203118586152192,-0.6122516699660112,0.5389381923113641,6.276432063806839,6.815370256118203,6.203118586152192,Northern Ireland,GBR_NIR,10,20,0.13473454807784102
GB-NIR,Male,2020,0,78.34556563902647,-0.7636373025884495,0.8282432488696401,78.28095969274528,79.10920294161492,78.34556563902647,Northern Ireland,GBR_NIR,10,20,0.20706081221741002
GB-NIR,Male,2020,1,77.5654684180583,-0.7259757419875683,0.8229705965737395,77.46847356347213,78.29144416004587,77.5654684180583,Northern Ireland,GBR_NIR,10,20,0.20574264914343487
GB-NIR,Male,2020,2,76.64300072391973,-0.7546262756851974,0.8130734994071958,76.58455350019773,77.39762699960492,76.64300072391973,Northern Ireland,GBR_NIR,10,20,0.20326837485179894
GB-NIR,Male,2020,3,75.67106918985588,-0.7871592708278854,0.8028069793133028,75.65542148137047,76.45822846068377,75.67106918985588,Northern Ireland,GBR_NIR,10,20,0.2007017448283257
GB-NIR,Male,2020,4,74.68180155845089,-0.812635052112455,0.794792008537641,74.6996446020257,75.49443661056334,74.68180155845089,Northern Ireland,GBR_NIR,10,20,0.19869800213441025
GB-NIR,Male,2020,5,73.68648046663147,-0.8310681171206369,0.789148241882657,73.72840034186945,74.5175485837521,73.68648046663147,Northern Ireland,GBR_NIR,10,20,0.19728706047066424
GB-NIR,Male,2020,6,72.68890776386523,-0.844133013459043,0.7848576886871257,72.74818308863715,73.53304077732427,72.68890776386523,Northern Ireland,GBR_NIR,10,20,0.19621442217178142
GB-NIR,Male,2020,7,71.6904124698265,-0.8534989741363859,0.7816463011266706,71.76226514283621,72.54391144396288,71.6904124698265,Northern Ireland,GBR_NIR,10,20,0.19541157528166764
GB-NIR,Male,2020,8,70.69148991012753,-0.8606626439308087,0.7790788561259347,70.7730736979324,71.55215255405834,70.69148991012753,Northern Ireland,GBR_NIR,10,20,0.1947697140314837
GB-NIR,Male,2020,9,69.69242899234474,-0.8665688390542812,0.7768033059018933,69.78219452549713,70.55899783139903,69.69242899234474,Northern Ireland,GBR_NIR,10,20,0.19420082647547332
GB-NIR,Male,2020,10,68.69340000263539,-0.8718249576282346,0.7747017106390928,68.79052324962453,69.56522496026362,68.69340000263539,Northern Ireland,GBR_NIR,10,20,0.1936754276597732
GB-NIR,Male,2020,11,67.6946198449072,-0.8766418220044159,0.7727809690005216,67.79848069791109,68.57126166691161,67.6946198449072,Northern Ireland,GBR_NIR,10,20,0.1931952422501304
GB-NIR,Male,2020,12,66.69640825317785,-0.881199550583915,0.7710321887938534,66.80657561496791,67.57760780376177,66.69640825317785,Northern Ireland,GBR_NIR,10,20,0.19275804719846334
GB-NIR,Male,2020,13,65.69926357964023,-0.8856398876933014,0.7695613530370196,65.81534211429651,66.58490346733353,65.69926357964023,Northern Ireland,GBR_NIR,10,20,0.1923903382592549
GB-NIR,Male,2020,14,64.7042697660308,-0.8895161696491556,0.7685097460082488,64.82527618967171,65.59378593567996,64.7042697660308,Northern Ireland,GBR_NIR,10,20,0.1921274365020622
GB-NIR,Male,2020,15,63.713151197501965,-0.8915116221323345,0.7680672376355062,63.83659558199879,64.6046628196343,63.713151197501965,Northern Ireland,GBR_NIR,10,20,0.19201680940887655
GB-NIR,Male,2020,16,62.72797252532204,-0.8904036400814164,0.7686563422703685,62.849719823133086,63.618376165403454,62.72797252532204,Northern Ireland,GBR_NIR,10,20,0.19216408556759212
GB-NIR,Male,2020,17,61.75117418573872,-0.8845240325177599,0.7702893077968724,61.86540891045961,62.63569821825648,61.75117418573872,Northern Ireland,GBR_NIR,10,20,0.1925723269492181
GB-NIR,Male,2020,18,60.78427686494087,-0.8729374513904915,0.7725481073479514,60.88466620898341,61.65721431633136,60.78427686494087,Northern Ireland,GBR_NIR,10,20,0.19313702683698786
GB-NIR,Male,2020,19,59.826508557047056,-0.8561912808960415,0.7746403258191918,59.908059512123906,60.6826998379431,59.826508557047056,Northern Ireland,GBR_NIR,10,20,0.19366008145479796
GB-NIR,Male,2020,20,58.87393520221237,-0.8376986686386871,0.7739625795135794,58.93767129133748,59.71163387085106,58.87393520221237,Northern Ireland,GBR_NIR,10,20,0.19349064487839485
GB-NIR,Male,2020,21,57.92233928767672,-0.8227877235526364,0.7726472654607335,57.972479745768624,58.74512701122936,57.92233928767672,Northern Ireland,GBR_NIR,10,20,0.19316181636518337
GB-NIR,Male,2020,22,56.97135869449923,-0.8116760782867019,0.769756254165813,57.01327851862012,57.78303477278593,56.97135869449923,Northern Ireland,GBR_NIR,10,20,0.19243906354145324
GB-NIR,Male,2020,23,56.019926512342614,-0.8052167850792742,0.7655985605346913,56.0595447368872,56.82514329742189,56.019926512342614,Northern Ireland,GBR_NIR,10,20,0.19139964013367283
GB-NIR,Male,2020,24,55.068089145795646,-0.8037073479250338,0.7629461571789733,55.10885033654171,55.87179649372068,55.068089145795646,Northern Ireland,GBR_NIR,10,20,0.19073653929474332
GB-NIR,Male,2020,25,54.116781900886274,-0.8042676980758472,0.7605030789452343,54.16054652001689,54.92104959896212,54.116781900886274,Northern Ireland,GBR_NIR,10,20,0.19012576973630857
GB-NIR,Male,2020,26,53.16478221721672,-0.8092747430511693,0.7603017411389743,53.21375521912891,53.97405696026789,53.16478221721672,Northern Ireland,GBR_NIR,10,20,0.19007543528474358
GB-NIR,Male,2020,27,52.21362645255413,-0.8163930829927608,0.7623678724005742,52.26765166314632,53.03001953554689,52.21362645255413,Northern Ireland,GBR_NIR,10,20,0.19059196810014356
GB-NIR,Male,2020,28,51.26268866968583,-0.8234357111594974,0.7651825336653815,51.320941847179945,52.08612438084533,51.26268866968583,Northern Ireland,GBR_NIR,10,20,0.19129563341634537
GB-NIR,Male,2020,29,50.30973492134783,-0.8326279337804507,0.7687130602530416,50.37364979487524,51.14236285512828,50.30973492134783,Northern Ireland,GBR_NIR,10,20,0.1921782650632604
GB-NIR,Male,2020,30,49.35544839106948,-0.8435371229970059,0.7730612450205001,49.425924269045986,50.198985514066486,49.35544839106948,Northern Ireland,GBR_NIR,10,20,0.19326531125512503
GB-NIR,Male,2020,31,48.400919338672935,-0.8555394002199819,0.7792120040408648,48.47724673485205,49.25645873889292,48.400919338672935,Northern Ireland,GBR_NIR,10,20,0.1948030010102162
GB-NIR,Male,2020,32,47.44785812867363,-0.865982162594122,0.7848662316756787,47.52897405959207,48.31384029126775,47.44785812867363,Northern Ireland,GBR_NIR,10,20,0.19621655791891968
GB-NIR,Male,2020,33,46.49723083062027,-0.8745746321821457,0.791338798595028,46.580466664207385,47.37180546280241,46.49723083062027,Northern Ireland,GBR_NIR,10,20,0.197834699648757
